"Story","Title","Result","Date","Stability","Duration (s)"
"Liquidador de comisiones Finsonet","Liquidador de comisiones - Global Venta Nueva","FAILURE","2020-03-26T13:00:21.805-05:00[America/Bogota]","0.0","51.45"
